Date,Bill No,CustomerName,SalesType,GrossAmt,GST Amt,TotAmt
29/03/2025,11,    ,CASH,763.71,6.29,770
29/03/2025,12,    ,CASH,251.05,0.95,252
29/03/2025,13,    ,CASH,321.47,1.53,323
29/03/2025,14,    ,CASH,576,0,576
29/03/2025,15,    ,CASH,48.47,1.53,50
30/03/2025,1,    ,CASH,213.27,13.73,227
30/03/2025,2,    ,CARD,224.61,8.39,233
30/03/2025,3,    ,CASH,254.85,9.15,264
30/03/2025,4,    ,CASH,128.52,4.48,133
30/03/2025,5,    ,CASH,204,0,204
30/03/2025,6,    ,CASH,414.57,14.43,429
30/03/2025,7,    ,CASH,248.72,16.28,265
30/03/2025,8,    ,CASH,1498.22,77.78,1576
30/03/2025,9,    ,CASH,680.62,4.38,685
30/03/2025,10,    ,CARD,15,0,15
30/03/2025,11,    ,CASH,150,0,150
31/03/2025,1,    ,CASH,236.1,1.9,238
31/03/2025,2,    ,CASH,87.62,2.38,90
31/03/2025,3,    ,CASH,97,0,97
31/03/2025,4,    ,CASH,126.45,3.05,130
31/03/2025,5,    ,CASH,98,0,98
31/03/2025,6,    ,CASH,121.08,0.92,122
31/03/2025,7,    ,CASH,86.57,6.43,93
31/03/2025,8,    ,CASH,1579.68,32.32,1612
31/03/2025,9,    ,CASH,592.62,4.38,597
31/03/2025,10,    ,SPLIT,164,12,176
31/03/2025,11,    ,CASH,30,0,30
01/04/2025,1,    ,SPLIT,218.57,5.43,224
01/04/2025,2,    ,CARD,220.12,4.38,225
01/04/2025,3,    ,CASH,193.1,8.4,202
01/04/2025,4,    ,CASH,198.51,14.49,213
01/04/2025,5,    ,CARD,124.29,0.71,125
01/04/2025,6,    ,CASH,223.47,1.53,225
01/04/2025,7,    ,CASH,161.73,17.77,180
01/04/2025,8,    ,CASH,80,0,80
01/04/2025,9,    ,CASH,150,0,150
01/04/2025,10,    ,CASH,160.94,3.06,164
01/04/2025,11,    ,CASH,128.2,11.8,140
01/04/2025,12,    ,CASH,757.46,3.54,761
01/04/2025,13,    ,CASH,851.05,15.95,867
01/04/2025,14,    ,CASH,404.71,18.29,423
01/04/2025,15,    ,CASH,208.47,1.53,210
01/04/2025,16,    ,CASH,787.02,3.73,791
01/04/2025,17,    ,CASH,624,0,624
01/04/2025,18,    ,CASH,389.77,30.23,420
02/04/2025,1,    ,SPLIT,190,0,190
02/04/2025,2,    ,CASH,76.95,3.05,80
02/04/2025,3,    ,CASH,100,0,100
02/04/2025,4,    ,CASH,134,0,134
02/04/2025,5,    ,CASH,84.95,3.05,88
02/04/2025,6,    ,CASH,84.81,1.19,86
02/04/2025,7,    ,CASH,171.83,9.17,181
02/04/2025,8,    ,CASH,215,0,215
02/04/2025,9,    ,CASH,181,0,181
02/04/2025,10,    ,CASH,422.99,6.01,429
03/04/2025,1,    ,CASH,2219.83,39.67,2260
03/04/2025,2,    ,CASH,430,0,430
03/04/2025,3,    ,CASH,121.81,8.19,130
03/04/2025,4,    ,CASH,167.85,9.15,177
03/04/2025,5,    ,CASH,110,0,110
03/04/2025,6,    ,CASH,138.95,3.05,142
03/04/2025,7,    ,CASH,74.18,4.82,79
03/04/2025,8,    ,CASH,95,0,95
03/04/2025,9,    ,CASH,504.68,13.82,519
03/04/2025,10,    ,CASH,605.62,29.38,635
03/04/2025,11,    ,CASH,115.25,8.75,124
03/04/2025,12,    ,CASH,180.76,1.24,182
03/04/2025,13,    ,CASH,102.24,0.76,103
03/04/2025,14,    ,CASH,108.75,15.25,124
03/04/2025,15,    ,CASH,681.2,16.3,698
03/04/2025,16,    ,CASH,153.24,0.76,154
03/04/2025,17,    ,CASH,94,0,94
03/04/2025,18,    ,CARD,50,0,50
04/04/2025,1,    ,CASH,166.24,0.76,167
04/04/2025,2,    ,CARD,184.89,5.11,190
04/04/2025,3,    ,CASH,134.66,5.34,140
04/04/2025,4,    ,CASH,81.9,6.1,88
04/04/2025,5,    ,CARD,124.74,15.26,140
04/04/2025,6,    ,CASH,98.47,1.53,100
04/04/2025,7,    ,CASH,62,0,62
04/04/2025,8,    ,CASH,138,0,138
04/04/2025,9,    ,CASH,449.42,4.08,454
04/04/2025,10,    ,CASH,1087.12,39.88,1127
04/04/2025,11,    ,CASH,339.14,4.86,344
04/04/2025,12,    ,CARD,156.41,3.59,160
04/04/2025,13,    ,CARD,149,0,149
04/04/2025,14,    ,CASH,622.86,2.14,625
04/04/2025,15,    ,CASH,131.25,8.75,140
05/04/2025,1,    ,CASH,156,0,156
05/04/2025,2,    ,SPLIT,152,0,152
05/04/2025,3,    ,CASH,230,0,230
05/04/2025,4,    ,CASH,349,0,349
05/04/2025,5,    ,CARD,151.9,6.1,158
05/04/2025,6,    ,CASH,91.86,2.14,94
05/04/2025,7,    ,CASH,36.95,3.05,40
05/04/2025,8,    ,CASH,765.37,13.63,779
05/04/2025,9,    ,CASH,714.88,23.12,738
05/04/2025,10,    ,CASH,258.81,1.19,260
05/04/2025,11,    ,CARD,250,0,250
05/04/2025,12,    ,CASH,729.86,2.14,732
05/04/2025,13,    ,CARD,42,0,42
05/04/2025,14,    ,CASH,40,0,40
06/04/2025,1,    ,CASH,190,0,190
06/04/2025,2,    ,CASH,140.36,9.64,150
06/04/2025,3,    ,CASH,149.52,4.48,154
06/04/2025,4,    ,CASH,176,0,176
06/04/2025,5,    ,CASH,161.95,3.05,165
06/04/2025,6,    ,CARD,185.24,4.76,190
06/04/2025,7,    ,CARD,95.47,1.53,97
06/04/2025,8,    ,CASH,188.05,0.95,189
06/04/2025,9,    ,CASH,551.35,4.65,556
06/04/2025,10,    ,CASH,65,0,65
06/04/2025,11,    ,CASH,299.4,6.1,306
06/04/2025,12,    ,CASH,839.23,44.27,884
06/04/2025,13,    ,CASH,561.37,7.63,569
06/04/2025,14,    ,CASH,734.49,20.51,755
06/04/2025,15,    ,CASH,109.65,5.35,115
06/04/2025,16,    ,CASH,477,0,477
06/04/2025,17,    ,CASH,1219.39,28.61,1248
06/04/2025,18,    ,CASH,184.29,0.71,185
06/04/2025,19,    ,CASH,164.57,3.43,168
07/04/2025,1,    ,CASH,240,0,240
07/04/2025,2,    ,CASH,100.42,6.58,107
07/04/2025,3,    ,CASH,95.42,4.58,100
07/04/2025,4,    ,CARD,116.99,11.01,128
07/04/2025,5,    ,CASH,149.47,1.53,151
07/04/2025,6,    ,CASH,332.97,8.03,341
07/04/2025,7,    ,CASH,484.16,55.84,540
07/04/2025,8,    ,CASH,592,0,592
07/04/2025,9,    ,CASH,661.26,21.24,683
07/04/2025,10,    ,CASH,586.38,6.87,593
07/04/2025,11,    ,CASH,86.72,1.53,88
07/04/2025,12,    ,CASH,1277.4,28.6,1306
08/04/2025,1,    ,CASH,143.73,22.27,166
08/04/2025,2,    ,CASH,134.37,7.63,142
08/04/2025,3,    ,CARD,111.41,3.59,115
08/04/2025,4,    ,CASH,74,0,74
08/04/2025,5,    ,CASH,112,0,112
08/04/2025,6,    ,CASH,89.42,4.58,94
08/04/2025,7,    ,CASH,73.52,0.48,74
08/04/2025,8,    ,CASH,211.95,3.05,215
08/04/2025,9,    ,CASH,220.66,11.34,232
08/04/2025,10,    ,CASH,175,0,175
08/04/2025,11,    ,CASH,40,0,40
08/04/2025,12,    ,CASH,218.13,6.87,225
08/04/2025,13,    ,CASH,196.79,3.21,200
08/04/2025,14,    ,CASH,183.47,7.53,191
08/04/2025,15,    ,CASH,466.33,7.67,474
08/04/2025,16,    ,CASH,651.96,14.04,666
08/04/2025,17,    ,CASH,440.35,15.65,456
08/04/2025,18,    ,CASH,542.58,45.42,588
08/04/2025,19,    ,CASH,201.14,6.86,208
08/04/2025,20,    ,CASH,126.79,3.21,130
08/04/2025,21,    ,CASH,98.47,1.53,100
08/04/2025,22,    ,CASH,614,0,614
09/04/2025,1,    ,CASH,85,0,85
09/04/2025,2,    ,CASH,153.52,4.48,158
09/04/2025,3,    ,CASH,89.95,3.05,93
09/04/2025,4,    ,CASH,135,0,135
09/04/2025,5,    ,CASH,808.77,22.73,832
09/04/2025,6,    ,CASH,642.2,32.8,675
09/04/2025,7,    ,CASH,70,0,70
09/04/2025,8,    ,CASH,456.51,14.49,471
09/04/2025,9,    ,CASH,218.74,15.26,234
09/04/2025,10,    ,CASH,121,0,121
09/04/2025,11,    ,CASH,204,0,204
09/04/2025,12,    ,CASH,432.07,15.93,448
09/04/2025,13,    ,CASH,456,0,456
09/04/2025,14,    ,CASH,90,0,90
09/04/2025,15,    ,CASH,30,0,30
10/04/2025,1,    ,CASH,47.55,2.45,50
10/04/2025,2,    ,CARD,349,0,349
10/04/2025,3,    ,CASH,192.84,4.16,197
10/04/2025,4,    ,CASH,72,0,72
10/04/2025,5,    ,CASH,158.64,21.36,180
10/04/2025,6,    ,CASH,200,0,200
10/04/2025,7,    ,CASH,248.99,6.01,255
10/04/2025,8,    ,CASH,100.29,0.71,101
10/04/2025,9,    ,CASH,56.18,3.82,60
10/04/2025,10,    ,CASH,73.89,6.11,80
10/04/2025,11,    ,CASH,102.93,2.07,105
10/04/2025,12,    ,CASH,108.1,1.9,110
10/04/2025,13,    ,CASH,1133.32,32.68,1166
10/04/2025,14,    ,CASH,338.9,7.1,346
10/04/2025,15,    ,CARD,144.89,6.11,151
10/04/2025,16,    ,CASH,911.97,1.53,914
10/04/2025,17,    ,CASH,559.05,11.95,571
10/04/2025,18,    ,CASH,625.9,6.1,632
11/04/2025,1,    ,CASH,164.05,0.95,165
11/04/2025,2,    ,CASH,156,0,156
11/04/2025,3,    ,CASH,90,0,90
11/04/2025,4,    ,CASH,100,0,100
11/04/2025,5,    ,CASH,129.71,5.29,135
11/04/2025,6,    ,CASH,105,0,105
11/04/2025,7,    ,CASH,103.47,1.53,105
11/04/2025,8,    ,CASH,118.64,21.36,140
11/04/2025,9,    ,CASH,1038.87,32.13,1071
11/04/2025,10,    ,CASH,224.47,1.53,226
11/04/2025,11,    ,CASH,597.03,24.47,622
11/04/2025,12,    ,CASH,371.24,1.76,373
11/04/2025,13,    ,CARD,130,0,130
11/04/2025,14,    ,CASH,153,0,153
11/04/2025,15,    ,CASH,240,0,240
11/04/2025,16,    ,CASH,742.86,2.14,745
11/04/2025,17,    ,CASH,33,0,33
11/04/2025,18,    ,CASH,20,0,20
11/04/2025,19,    ,CASH,50,0,50
12/04/2025,1,    ,CASH,46.03,3.97,50
12/04/2025,2,    ,CASH,124,0,124
12/04/2025,3,    ,CASH,130.95,3.05,134
12/04/2025,4,    ,CASH,58,0,58
12/04/2025,5,    ,CASH,152.46,17.54,170
12/04/2025,6,    ,CASH,77.4,2.6,80
12/04/2025,7,    ,CASH,97.8,12.2,110
12/04/2025,8,    ,CASH,218,0,218
12/04/2025,9,    ,CARD,315,0,315
12/04/2025,10,    ,CASH,198.42,4.58,203
12/04/2025,11,    ,CASH,166.34,18.66,185
12/04/2025,12,    ,CASH,978.29,22.21,1001
12/04/2025,13,    ,CASH,432.94,17.56,451
12/04/2025,14,    ,CASH,766.72,20.78,788
12/04/2025,15,    ,CASH,69.52,0.48,70
12/04/2025,16,    ,CASH,822.76,20.24,843
12/04/2025,17,    ,CASH,600,0,600
12/04/2025,18,    ,CASH,30,0,30
13/04/2025,1,    ,CASH,133.52,4.48,138
13/04/2025,2,    ,CASH,149,0,149
13/04/2025,3,    ,CASH,110,0,110
13/04/2025,4,    ,CASH,252.36,23.64,276
13/04/2025,5,    ,CARD,78.85,9.15,88
13/04/2025,6,    ,CASH,72.37,7.63,80
13/04/2025,7,    ,CASH,939.07,13.43,953
13/04/2025,8,    ,CASH,180,0,180
13/04/2025,9,    ,CASH,194.47,7.53,202
13/04/2025,10,    ,CASH,100,0,100
13/04/2025,11,    ,CASH,337.48,19.52,357
13/04/2025,12,    ,SPLIT,283.36,9.64,293
13/04/2025,13,    ,CASH,83,0,83
13/04/2025,14,    ,CASH,144.04,4.96,149
13/04/2025,15,    ,CASH,428,0,428
13/04/2025,16,    ,CASH,40,0,40
13/04/2025,17,    ,CASH,1025.16,21.84,1047
13/04/2025,18,    ,CASH,904.12,17.88,922
13/04/2025,19,    ,CASH,221.64,3.36,225
13/04/2025,20,    ,CASH,106.29,0.71,107
13/04/2025,21,    ,CASH,402.46,12.04,415
13/04/2025,22,    ,CASH,720,0,720
13/04/2025,23,    ,CASH,98,0,98
14/04/2025,1,    ,CASH,146.5,2.5,149
14/04/2025,2,    ,CASH,262.47,1.53,264
14/04/2025,3,    ,CASH,96,0,96
14/04/2025,4,    ,CASH,144.5,0,145
14/04/2025,5,    ,CASH,140.32,1.68,142
14/04/2025,6,    ,CASH,86.95,3.05,90
14/04/2025,7,    ,CARD,125,0,125
14/04/2025,8,    ,CARD,112.5,0,113
14/04/2025,9,    ,CASH,91,0,91
14/04/2025,10,    ,CASH,99,0,99
14/04/2025,12,    ,CASH,284,0,284
14/04/2025,13,    ,CARD,77,0,77
14/04/2025,14,    ,CASH,93.57,6.43,100
14/04/2025,15,    ,CASH,124.95,3.05,128
14/04/2025,16,    ,CASH,819.78,12.72,833
14/04/2025,17,    ,CASH,959.77,35.23,995
14/04/2025,18,    ,CASH,841.07,7.43,849
15/04/2025,1,    ,CASH,121.95,3.05,125
15/04/2025,2,    ,CASH,232.06,22.44,255
15/04/2025,3,    ,CASH,632.71,38.29,671
15/04/2025,4,    ,CASH,125.79,3.21,129
15/04/2025,5,    ,CASH,58.47,1.53,60
15/04/2025,6,    ,CASH,88.9,6.1,95
15/04/2025,7,    ,CASH,179.25,8.75,188
15/04/2025,8,    ,CASH,59,0,59
15/04/2025,9,    ,CASH,183.93,1.07,185
15/04/2025,10,    ,CASH,515.59,6.41,522
15/04/2025,11,    ,CASH,220.09,16.41,237
15/04/2025,12,    ,CASH,155.35,23.65,179
15/04/2025,13,    ,CASH,91,0,91
15/04/2025,14,    ,CASH,848.46,77.54,926
15/04/2025,15,    ,CASH,114.79,4.21,119
15/04/2025,16,    ,CASH,236.95,3.05,240
15/04/2025,17,    ,CASH,665.98,27.02,693
15/04/2025,18,    ,CASH,153,0,153
15/04/2025,19,    ,CARD,99.97,1.53,102
15/04/2025,20,    ,CASH,813,0,813
16/04/2025,1,    ,CASH,97.21,10.29,108
16/04/2025,2,    ,CASH,40,0,40
16/04/2025,3,    ,CASH,105,0,105
16/04/2025,4,    ,CASH,86,0,86
16/04/2025,5,    ,CASH,1116.1,22.9,1139
16/04/2025,6,    ,CASH,318.11,11.89,330
16/04/2025,7,    ,CASH,221.5,0,222
16/04/2025,8,    ,CASH,528,0,528
16/04/2025,9,    ,CASH,91.95,3.05,95
17/04/2025,1,    ,CARD,245,0,245
17/04/2025,2,    ,CASH,98.47,1.53,100
17/04/2025,3,    ,CARD,98.79,0.71,100
17/04/2025,4,    ,CASH,110.93,19.07,130
17/04/2025,5,    ,CASH,152.99,9.01,162
17/04/2025,6,    ,CASH,166.47,5.03,172
17/04/2025,7,    ,CASH,280.45,5.55,286
17/04/2025,8,    ,CASH,144,0,144
17/04/2025,9,    ,CASH,565,0,565
17/04/2025,10,    ,CASH,170,0,170
17/04/2025,11,    ,CASH,1046.58,49.92,1097
17/04/2025,12,    ,CASH,739,0,739
17/04/2025,13,    ,CASH,140.19,3.81,144
17/04/2025,14,    ,CASH,413.56,28.44,442
17/04/2025,15,    ,CASH,842.61,8.39,851
18/04/2025,1,    ,CASH,182.66,5.34,188
18/04/2025,2,    ,CARD,98,0,98
18/04/2025,3,    ,CASH,96.95,3.05,100
18/04/2025,4,    ,CASH,163.1,1.9,165
18/04/2025,5,    ,CASH,112.23,6.77,119
18/04/2025,6,    ,CASH,168,0,168
18/04/2025,7,    ,CASH,56.71,2.29,59
18/04/2025,8,    ,CASH,106.76,0.24,107
18/04/2025,9,    ,CASH,225.47,1.53,227
18/04/2025,10,    ,CASH,201.09,5.91,207
18/04/2025,11,    ,CASH,1008.93,26.07,1035
18/04/2025,12,    ,CASH,801.61,12.89,815
18/04/2025,13,    ,CASH,659.43,9.57,669
18/04/2025,14,    ,CASH,18.47,1.53,20
18/04/2025,15,    ,CASH,624,0,624
19/04/2025,1,    ,CASH,305.66,9.84,316
19/04/2025,2,    ,CASH,184.88,7.62,193
19/04/2025,3,    ,CASH,131.52,0.48,132
19/04/2025,4,    ,CASH,90.81,1.19,92
19/04/2025,5,    ,CASH,270.51,19.99,291
19/04/2025,6,    ,CARD,125,0,125
19/04/2025,7,    ,CARD,502.22,52.78,555
19/04/2025,8,    ,CASH,82,0,82
19/04/2025,9,    ,CARD,185,0,185
19/04/2025,10,    ,CASH,53,0,53
19/04/2025,11,    ,CASH,85,0,85
19/04/2025,12,    ,CASH,332.24,45.76,378
19/04/2025,13,    ,CASH,1059.08,21.92,1081
19/04/2025,14,    ,CASH,128.81,5.19,134
19/04/2025,15,    ,CASH,401.92,3.08,405
19/04/2025,16,    ,CASH,158.81,1.19,160
19/04/2025,17,    ,CASH,75.62,4.38,80
19/04/2025,18,    ,CASH,52.5,0,53
19/04/2025,19,    ,CASH,77.56,2.44,80
19/04/2025,20,    ,CASH,63.02,0.48,64
19/04/2025,21,    ,CASH,310.42,4.58,315
19/04/2025,22,    ,CASH,192.66,7.34,200
19/04/2025,23,    ,CASH,720,0,720
19/04/2025,24,    ,CASH,56.95,3.05,60
19/04/2025,25,    ,CASH,98.19,3.81,102
20/04/2025,1,    ,CASH,246.57,1.43,248
20/04/2025,2,    ,CASH,137.86,2.14,140
20/04/2025,4,    ,CASH,90,0,90
20/04/2025,5,    ,CASH,169.37,7.63,177
20/04/2025,6,    ,CASH,137.77,13.73,152
20/04/2025,7,    ,CASH,100,0,100
20/04/2025,8,    ,CASH,991.17,18.33,1010
20/04/2025,9,    ,CASH,122,0,122
20/04/2025,10,    ,CASH,529.5,32.5,562
20/04/2025,11,    ,CASH,382.21,7.79,390
20/04/2025,12,    ,CASH,92.12,12.88,105
20/04/2025,13,    ,CASH,127.52,4.48,132
20/04/2025,14,    ,CASH,109.5,0,110
20/04/2025,15,    ,CASH,339.45,3.05,343
20/04/2025,16,    ,CASH,162.47,1.53,164
20/04/2025,17,    ,CASH,155.47,1.53,157
20/04/2025,18,    ,CASH,450.98,11.02,462
20/04/2025,19,    ,CASH,950.58,6.42,957
20/04/2025,20,    ,CASH,65,0,65
20/04/2025,21,    ,CASH,10,0,10
21/04/2025,1,    ,CASH,102.5,0,103
21/04/2025,2,    ,CARD,138,0,138
21/04/2025,3,    ,CASH,221,0,221
21/04/2025,4,    ,CASH,366.43,5.57,372
21/04/2025,5,    ,CASH,186.5,0,187
21/04/2025,6,    ,CASH,58.47,1.53,60
21/04/2025,7,    ,CASH,981.8,31.2,1013
21/04/2025,8,    ,CASH,120.42,4.58,125
21/04/2025,9,    ,CASH,154.42,4.58,159
21/04/2025,10,    ,CASH,706.32,10.68,717
21/04/2025,11,    ,CARD,88,0,88
21/04/2025,12,    ,CASH,1052,0,1052
21/04/2025,13,    ,CASH,99.52,4.48,104
22/04/2025,1,    ,CASH,166.61,8.39,175
22/04/2025,2,    ,CASH,185,0,185
22/04/2025,3,    ,CARD,229.69,0.31,230
22/04/2025,4,    ,CASH,415.81,14.19,430
22/04/2025,5,    ,CASH,88.14,1.86,90
22/04/2025,6,    ,CASH,62.5,0,63
22/04/2025,7,    ,CASH,77.65,3.35,81
22/04/2025,8,    ,CASH,195.57,6.43,202
22/04/2025,9,    ,CASH,237.77,8.23,246
22/04/2025,10,    ,CASH,1229.25,39.75,1269
22/04/2025,11,    ,CASH,908.41,14.59,923
22/04/2025,12,    ,CASH,735.52,0.48,736
22/04/2025,13,    ,CASH,160,0,160
22/04/2025,14,    ,CASH,26.95,3.05,30
22/04/2025,15,    ,CARD,65,0,65
23/04/2025,1,    ,CARD,229,0,229
23/04/2025,2,    ,CASH,159.17,1.83,161
23/04/2025,3,    ,SPLIT,193.97,7.53,202
23/04/2025,4,    ,CASH,65,0,65
23/04/2025,5,    ,CARD,117,0,117
23/04/2025,6,    ,CASH,71.4,6.1,78
23/04/2025,7,    ,CASH,83.47,1.53,85
23/04/2025,8,    ,CASH,117.25,2.75,120
23/04/2025,9,    ,CASH,108,0,108
23/04/2025,10,    ,CASH,54,0,54
23/04/2025,11,    ,CASH,28,0,28
23/04/2025,12,    ,CASH,76.5,0,77
23/04/2025,13,    ,CASH,107.71,2.29,110
23/04/2025,14,    ,CASH,80,0,80
23/04/2025,15,    ,CASH,140.76,7.24,148
23/04/2025,16,    ,CASH,20,0,20
23/04/2025,17,    ,CARD,173,0,173
23/04/2025,18,    ,CASH,1088.71,38.29,1127
23/04/2025,19,    ,CASH,647.19,24.81,672
23/04/2025,20,    ,CASH,134,0,134
23/04/2025,21,    ,CASH,878.42,4.58,883
23/04/2025,22,    ,CASH,949.45,28.55,978
23/04/2025,23,    ,CASH,108,0,108
23/04/2025,24,    ,CASH,76,0,76
24/04/2025,1,    ,SPLIT,295,0,295
24/04/2025,2,    ,CASH,147,0,147
24/04/2025,3,    ,CASH,206.47,7.53,214
24/04/2025,4,    ,CARD,162.47,1.53,164
24/04/2025,5,    ,CASH,270.38,6.62,277
24/04/2025,6,    ,CASH,196.94,3.06,200
24/04/2025,7,    ,CASH,41.93,1.07,43
24/04/2025,8,    ,CASH,77,0,77
24/04/2025,9,    ,CASH,148.47,3.53,152
24/04/2025,10,    ,CASH,127.24,0.76,128
24/04/2025,11,    ,CASH,125,0,125
24/04/2025,12,    ,CASH,75.62,4.38,80
24/04/2025,13,    ,CASH,43.96,0.54,45
24/04/2025,14,    ,CASH,147,0,147
24/04/2025,15,    ,CASH,617.46,7.54,625
24/04/2025,16,    ,CARD,210.93,1.07,212
24/04/2025,17,    ,CASH,784.72,60.28,845
24/04/2025,18,    ,CASH,990.85,26.15,1017
24/04/2025,19,    ,CASH,910.27,13.73,924
24/04/2025,20,    ,CASH,50.71,4.29,55
25/04/2025,1,    ,CASH,144,0,144
25/04/2025,2,    ,CASH,186.37,7.63,194
25/04/2025,3,    ,SPLIT,198.4,6.1,205
25/04/2025,4,    ,CASH,158,0,158
25/04/2025,5,    ,SPLIT,228.08,11.72,240
25/04/2025,6,    ,CASH,159.5,0,160
25/04/2025,7,    ,CARD,281.86,2.14,284
25/04/2025,8,    ,CASH,155,0,155
25/04/2025,9,    ,CASH,150,0,150
25/04/2025,10,    ,CASH,72,0,72
25/04/2025,11,    ,CASH,103,0,103
25/04/2025,12,    ,CASH,71.95,8.05,80
25/04/2025,13,    ,CASH,293.6,3.4,297
25/04/2025,14,    ,CASH,106,0,106
25/04/2025,15,    ,CASH,125.42,4.58,130
25/04/2025,16,    ,CASH,89.89,6.11,96
25/04/2025,17,    ,CASH,117.52,0.48,118
25/04/2025,18,    ,CASH,277,0,277
25/04/2025,19,    ,CASH,226.86,38.14,265
25/04/2025,20,    ,CASH,102,0,102
25/04/2025,21,    ,CASH,202.42,4.58,207
25/04/2025,22,    ,CASH,171.25,8.75,180
25/04/2025,23,    ,CASH,182.47,1.53,184
25/04/2025,24,    ,CASH,70.61,8.39,79
25/04/2025,25,    ,CASH,1318.47,37.53,1356
25/04/2025,26,    ,CASH,1163.37,11.63,1175
25/04/2025,27,    ,CASH,950.74,15.26,966
26/04/2025,1,    ,CASH,66.95,3.05,70
26/04/2025,2,    ,CASH,140.47,1.53,142
26/04/2025,3,    ,CARD,190,0,190
26/04/2025,4,    ,CASH,287.31,17.69,305
26/04/2025,5,    ,CASH,221,0,221
26/04/2025,6,    ,CASH,106.2,14.8,121
26/04/2025,7,    ,CASH,222.08,19.92,242
26/04/2025,8,    ,CARD,165.71,6.29,172
26/04/2025,9,    ,CASH,112.75,15.25,128
26/04/2025,10,    ,CASH,45.81,1.19,47
26/04/2025,11,    ,CASH,98.47,1.53,100
26/04/2025,12,    ,CASH,302,0,302
26/04/2025,13,    ,CASH,119.45,6.05,126
26/04/2025,14,    ,CASH,120.95,3.05,124
26/04/2025,15,    ,CASH,81.95,3.05,85
26/04/2025,16,    ,CASH,70.24,0.76,71
26/04/2025,17,    ,CASH,247,0,247
26/04/2025,18,    ,CASH,119.57,1.43,121
26/04/2025,19,    ,CASH,1279.21,29.79,1309
26/04/2025,20,    ,CASH,1160.15,33.35,1194
26/04/2025,21,    ,CASH,299.45,8.55,308
26/04/2025,22,    ,CASH,794.25,3.75,798
26/04/2025,23,    ,CARD,30,0,30
27/04/2025,1,    ,CASH,162,0,162
27/04/2025,2,    ,CASH,160.5,14.5,175
27/04/2025,3,    ,CASH,162.52,4.48,167
27/04/2025,4,    ,CASH,250,0,250
27/04/2025,5,    ,SPLIT,193.52,0.48,194
27/04/2025,6,    ,CASH,113.89,6.11,120
27/04/2025,7,    ,CASH,174.06,25.94,200
27/04/2025,8,    ,CARD,121.52,0.48,122
27/04/2025,9,    ,CASH,60,0,60
27/04/2025,10,    ,CARD,119.76,2.24,122
27/04/2025,11,    ,CASH,77.76,2.24,80
27/04/2025,12,    ,CASH,221.85,9.15,231
27/04/2025,13,    ,CASH,1013.35,14.15,1028
27/04/2025,14,    ,CASH,978.78,49.22,1028
27/04/2025,15,    ,CASH,652.99,19.51,673
27/04/2025,16,    ,CASH,854.25,2.75,857
27/04/2025,17,    ,CASH,34.81,5.19,40
28/04/2025,1,    ,CASH,288.86,6.14,295
28/04/2025,2,    ,CASH,174.04,4.96,179
28/04/2025,3,    ,CASH,97.86,2.14,100
28/04/2025,4,    ,CARD,477.76,2.24,480
28/04/2025,5,    ,CASH,95.52,0.48,96
28/04/2025,6,    ,CASH,133.47,1.53,135
28/04/2025,7,    ,CASH,149.19,1.81,151
28/04/2025,8,    ,CASH,100,0,100
28/04/2025,9,    ,CARD,772,0,772
28/04/2025,10,    ,CASH,50,0,50
28/04/2025,11,    ,CASH,100,0,100
28/04/2025,12,    ,CASH,179.31,7.69,187
28/04/2025,13,    ,CASH,47.71,2.29,50
28/04/2025,14,    ,CASH,136,0,136
28/04/2025,15,    ,CASH,1097.12,24.38,1122
28/04/2025,16,    ,CASH,855.7,27.8,884
28/04/2025,17,    ,CASH,936.74,23.76,961
28/04/2025,18,    ,CARD,70,0,70
29/04/2025,1,    ,SPLIT,149,0,149
29/04/2025,2,    ,CASH,118.29,0.71,119
29/04/2025,3,    ,CASH,199,0,199
29/04/2025,4,    ,CASH,122.37,7.63,130
29/04/2025,5,    ,CASH,118.24,0.76,119
29/04/2025,6,    ,CASH,55.5,0,56
29/04/2025,7,    ,CASH,115,0,115
29/04/2025,8,    ,CASH,68,0,68
29/04/2025,9,    ,CASH,81,0,81
29/04/2025,10,    ,CASH,171.78,28.22,200
29/04/2025,11,    ,CASH,1147.34,31.66,1179
29/04/2025,12,    ,CASH,1073.14,33.36,1107
29/04/2025,13,    ,CARD,105,0,105
29/04/2025,14,    ,CASH,812.85,7.15,820
30/04/2025,1,    ,CASH,192.9,6.1,199
30/04/2025,2,    ,CARD,90,0,90
30/04/2025,3,    ,CASH,93.25,8.75,102
30/04/2025,4,    ,CARD,240.9,6.1,247
30/04/2025,5,    ,CASH,94.42,4.58,99
30/04/2025,6,    ,CASH,80.19,1.81,82
30/04/2025,7,    ,CASH,110,0,110
30/04/2025,8,    ,CASH,189.28,12.72,202
30/04/2025,9,    ,CASH,107.5,0,108
30/04/2025,10,    ,CASH,210.9,6.1,217
30/04/2025,11,    ,CASH,1272.72,30.28,1303
30/04/2025,12,    ,CASH,733.06,21.94,755
30/04/2025,13,    ,CASH,467.07,6.93,474
30/04/2025,14,    ,CASH,120.43,9.07,130
30/04/2025,15,    ,CASH,114.1,1.9,116
30/04/2025,16,    ,CASH,479.18,15.82,495
30/04/2025,17,    ,CASH,792.57,7.43,800
30/04/2025,18,    ,CASH,151.95,3.05,155
01/05/2025,1,    ,CARD,123.84,4.16,128
01/05/2025,2,    ,CASH,160,0,160
