date,transaction_id,bill_no,sales_type,gross_amt,gst_amt,total_amt
2024-05-25,2263,14,CASH,89.88,5.12,95
2024-05-26,2264,1,CASH,101.0,0.0,101
2024-05-26,2265,2,CASH,194.27,13.73,208
2024-05-26,2266,3,CASH,149.52,10.48,160
2024-05-26,2267,4,CARD,116.0,0.0,116
2024-05-26,2268,5,CASH,265.42,14.58,280
2024-05-26,2269,6,CASH,112.71,2.29,115
2024-05-26,2270,7,CASH,44.0,0.0,44
2024-05-26,2271,8,CASH,1044.25,19.75,1064
2024-05-26,2272,9,CASH,20.0,0.0,20
2024-05-26,2273,10,CASH,130.71,2.29,133
2024-05-26,2274,11,CARD,231.2,11.8,243
2024-05-26,2275,12,CARD,253.0,0.0,253
2024-05-26,2276,13,CASH,159.32,10.68,170
2024-05-26,2277,14,CASH,106.85,9.15,116
2024-05-27,2278,1,CASH,212.05,5.95,218
2024-05-27,2279,2,CASH,55.79,1.46,57
2024-05-27,2280,3,CASH,71.19,3.81,75
2024-05-27,2281,4,CASH,105.0,0.0,105
2024-05-27,2282,5,CASH,118.47,1.53,120
2024-05-27,2283,6,CARD,401.18,12.82,414
2024-05-27,2284,7,CASH,476.36,19.64,496
2024-05-27,2285,8,CASH,138.0,0.0,138
2024-05-27,2286,9,CASH,91.0,0.0,91
2024-05-27,2287,10,CASH,108.38,2.62,111
2024-05-27,2288,11,CASH,141.37,3.13,145
2024-05-27,2289,12,CASH,39.5,0.0,40
2024-05-28,2290,1,CASH,66.33,3.67,70
2024-05-28,2291,2,CARD,55.0,0.0,55
2024-05-28,2292,3,CASH,124.57,1.43,126
2024-05-28,2293,4,CARD,109.41,16.09,126
2024-05-28,2294,5,CASH,1126.67,3.33,1130
2024-05-28,2295,6,CASH,152.37,7.63,160
2024-05-28,2296,7,CASH,119.0,0.0,119
2024-05-28,2297,8,CASH,177.81,1.19,179
2024-05-29,2298,1,CASH,109.81,2.19,112
2024-05-29,2299,2,CARD,107.14,12.86,120
2024-05-29,2300,3,CASH,224.16,7.34,232
2024-05-29,2301,4,CARD,337.59,14.41,352
2024-05-29,2302,5,CASH,92.48,5.02,98
2024-05-29,2303,6,CASH,160.0,0.0,160
2024-05-29,2304,7,CASH,139.0,0.0,139
2024-05-29,2305,8,CASH,156.43,3.07,160
2024-05-29,2306,9,CASH,70.0,0.0,70
2024-05-29,2307,10,CASH,534.51,11.99,547
2024-05-29,2308,11,CASH,615.46,27.54,643
2024-05-29,2309,12,CASH,390.78,11.22,402
2024-05-29,2310,13,CASH,20.0,0.0,20
2024-05-29,2311,14,CASH,101.9,6.1,108
2024-05-29,2312,15,CASH,86.04,2.96,89
2024-05-29,2313,16,CASH,50.0,0.0,50
2024-05-30,2314,1,CASH,74.95,3.05,78
2024-05-30,2315,2,CASH,50.0,0.0,50
2024-05-30,2316,3,CARD,170.9,6.1,177
2024-05-30,2317,4,CASH,101.7,18.3,120
2024-05-30,2318,5,CARD,140.51,14.49,155
2024-05-30,2319,6,CASH,316.0,0.0,316
2024-05-30,2320,7,CARD,262.0,0.0,262
2024-05-30,2321,8,CARD,131.0,0.0,131
2024-05-30,2322,9,CASH,406.42,4.58,411
2024-05-30,2323,10,CASH,33.52,0.48,34
2024-05-30,2324,11,CASH,798.07,27.93,826
2024-05-30,2325,12,CASH,279.42,4.58,284
2024-05-30,2326,13,CASH,50.62,4.38,55
2024-05-31,2327,1,CASH,227.0,0.0,227
2024-05-31,2328,2,CASH,59.32,10.68,70
2024-05-31,2329,3,CASH,229.05,5.95,235
2024-05-31,2330,4,CASH,202.0,0.0,202
2024-05-31,2331,5,CASH,100.0,0.0,100
2024-05-31,2332,6,CASH,115.93,1.07,117
2024-05-31,2333,7,CASH,5.0,0.0,5
2024-05-31,2334,8,CASH,126.19,6.31,133
2024-05-31,2335,9,CARD,103.0,2.0,105
2024-05-31,2336,10,CASH,642.07,7.43,650
2024-05-31,2337,11,CASH,517.0,0.0,517
2024-05-31,2338,12,CASH,144.0,0.0,144
2024-05-31,2339,13,CASH,55.71,4.29,60
2024-05-31,2340,14,CASH,35.62,4.38,40
2024-05-31,2341,15,CASH,197.0,0.0,197
2024-06-01,2342,1,CARD,128.0,0.0,128
2024-06-01,2343,2,CARD,68.37,7.63,76
2024-06-01,2344,3,CARD,70.0,4.5,75
2024-06-01,2345,4,CASH,99.14,6.86,106
2024-06-01,2346,5,CASH,181.43,3.07,185
2024-06-01,2347,6,CASH,242.05,5.95,248
2024-06-01,2348,7,CASH,205.48,7.02,213
2024-06-01,2349,8,CASH,1078.66,15.84,1095
2024-06-01,2350,9,CASH,332.18,5.82,338
2024-06-01,2351,10,CASH,58.0,0.0,58
2024-06-02,2352,1,CASH,168.0,0.0,168
2024-06-02,2353,2,CASH,83.0,0.0,83
2024-06-02,2354,3,CASH,281.34,7.66,289
2024-06-02,2355,4,CASH,134.42,4.58,139
2024-06-02,2356,5,CASH,221.21,11.29,233
2024-06-02,2357,6,CASH,78.0,0.0,78
2024-06-02,2358,7,CASH,157.57,1.43,159
2024-06-02,2359,8,CASH,185.0,0.0,185
2024-06-02,2360,9,CASH,257.47,1.53,259
2024-06-02,2361,10,CARD,115.25,8.75,124
2024-06-02,2362,11,CARD,272.86,2.14,275
2024-06-02,2363,12,CASH,50.0,0.0,50
2024-06-02,2364,13,CASH,142.12,9.38,152
2024-06-02,2365,14,CASH,30.0,0.0,30
2024-06-02,2366,15,CASH,149.05,5.95,155
2024-06-02,2367,16,CASH,975.74,29.26,1005
2024-06-02,2368,17,CASH,302.74,15.26,318
2024-06-02,2369,18,CARD,255.0,0.0,255
2024-06-02,2370,19,CASH,42.24,0.76,43
2024-06-02,2371,20,CASH,228.0,0.0,228
2024-06-02,2372,21,CASH,131.53,2.97,135
2024-06-02,2373,22,CASH,60.0,0.0,60
2024-06-03,2374,1,CASH,58.93,1.07,60
2024-06-03,2375,2,CARD,136.0,0.0,136
2024-06-03,2376,3,CASH,66.71,2.29,69
2024-06-03,2377,4,CASH,62.66,5.34,68
2024-06-03,2378,5,CASH,220.86,18.14,239
2024-06-03,2379,6,CASH,408.0,0.0,408
2024-06-03,2380,7,CASH,1093.0,0.0,1093
2024-06-03,2381,8,CASH,60.0,0.0,60
2024-06-03,2382,9,CASH,103.0,0.0,103
2024-06-04,2383,1,CARD,142.1,2.4,145
2024-06-04,2384,2,CARD,117.53,2.97,121
2024-06-04,2385,3,CARD,119.05,5.95,125
2024-06-04,2386,5,SPLIT,82.37,7.63,90
2024-06-04,2387,6,SPLIT,123.48,10.52,134
2024-06-04,2388,7,CASH,114.04,9.96,124
2024-06-04,2389,8,CASH,89.5,0.0,90
2024-06-04,2390,9,CASH,612.93,13.57,627
2024-06-04,2391,10,CASH,150.17,13.83,164
2024-06-04,2392,11,CASH,380.21,2.29,383
2024-06-04,2393,12,CARD,219.69,7.31,227
2024-06-04,2394,13,CASH,90.47,1.53,92
2024-06-05,2395,1,CASH,237.9,4.1,242
2024-06-05,2396,2,CARD,110.17,19.83,130
2024-06-05,2397,3,CARD,63.56,11.44,75
2024-06-05,2398,4,CASH,208.99,9.01,218
2024-06-05,2399,5,CASH,80.42,4.58,85
2024-06-06,2400,1,CASH,419.15,8.85,428
2024-06-06,2401,2,CASH,102.55,5.45,108
2024-06-06,2402,3,CASH,569.39,6.11,576
2024-06-06,2403,4,CASH,166.52,0.48,167
2024-06-06,2404,5,CASH,173.29,10.71,184
2024-06-06,2405,6,CASH,438.86,15.64,455
2024-06-06,2406,7,CASH,385.57,18.43,404
2024-06-06,2407,8,CASH,191.95,3.05,195
2024-06-06,2408,9,CASH,50.0,0.0,50
2024-06-06,2409,10,CASH,75.71,2.29,78
2024-06-06,2410,11,CASH,69.0,3.0,72
2024-06-07,2411,1,CASH,208.62,4.88,214
2024-06-07,2412,2,CASH,146.81,4.19,151
2024-06-07,2413,3,CASH,95.42,4.58,100
2024-06-07,2414,4,SPLIT,214.47,1.53,216
2024-06-07,2415,5,CASH,60.0,0.0,60
2024-06-07,2416,6,CASH,116.94,3.06,120
2024-06-07,2417,7,CASH,315.27,9.73,325
2024-06-07,2418,8,CASH,975.01,42.49,1018
2024-06-07,2419,9,CASH,157.0,0.0,157
2024-06-07,2420,10,CARD,196.0,0.0,196
2024-06-07,2421,11,CASH,139.93,1.07,141
2024-06-07,2422,12,CASH,105.21,8.29,114
2024-06-08,2423,1,CASH,124.0,0.0,124
2024-06-08,2424,2,CASH,45.0,0.0,45
2024-06-08,2425,3,CASH,1014.52,28.48,1043
2024-06-08,2426,4,CASH,45.0,0.0,45
2024-06-09,2427,1,CASH,182.88,31.12,214
2024-06-09,2428,2,CASH,118.05,0.95,119
2024-06-09,2429,3,CARD,118.47,1.53,120
2024-06-09,2430,4,CARD,120.0,0.0,120
2024-06-09,2431,5,CASH,52.05,0.95,53
2024-06-09,2432,6,CASH,75.0,0.0,75
2024-06-09,2433,7,CARD,152.0,0.0,152
2024-06-09,2434,8,CASH,115.0,0.0,115
2024-06-09,2435,9,CARD,104.5,0.0,105
2024-06-09,2436,10,CASH,221.98,16.02,238
2024-06-09,2437,11,CASH,104.18,2.82,107
2024-06-09,2438,12,CASH,1266.18,43.32,1310
2024-06-09,2439,13,CASH,118.95,3.05,122
2024-06-10,2440,1,SPLIT,317.86,2.14,320
2024-06-10,2441,2,CASH,68.0,0.0,68
2024-06-10,2442,3,CASH,75.42,4.58,80
2024-06-10,2443,4,CASH,69.32,10.68,80
2024-06-10,2444,5,CARD,68.47,1.53,70
2024-06-11,2445,1,CASH,60.0,0.0,60
2024-06-11,2446,2,CARD,170.19,3.81,174
2024-06-11,2447,3,CASH,1209.02,25.48,1235
2024-06-11,2448,4,CASH,128.0,0.0,128
2024-06-11,2449,5,CASH,81.0,0.0,81
2024-06-11,2450,6,CARD,173.58,8.92,183
2024-06-11,2451,7,CASH,178.55,8.95,188
2024-06-11,2452,8,CASH,89.32,10.68,100
2024-06-11,2453,9,CASH,136.13,1.37,138
2024-06-11,2454,10,CASH,127.29,1.71,129
2024-06-11,2455,11,CASH,98.0,0.0,98
2024-06-11,2456,12,CASH,436.92,5.08,442
2024-06-11,2457,13,CASH,215.0,0.0,215
2024-06-11,2458,14,CASH,503.16,2.84,506
2024-06-11,2459,15,CASH,46.79,3.21,50
2024-06-11,2460,16,CASH,54.22,1.78,56
2024-06-11,2461,17,CASH,293.83,28.17,322
2024-06-11,2462,18,CASH,271.25,8.75,280
2024-06-12,2463,1,CASH,289.19,3.06,292
2024-06-12,2464,2,CARD,72.0,0.0,72
2024-06-12,2465,3,CASH,167.54,22.96,191
2024-06-12,2466,4,CARD,46.53,2.97,50
2024-06-12,2467,5,CASH,42.0,0.0,42
2024-06-12,2468,6,CASH,96.0,0.0,96
2024-06-12,2469,7,CASH,499.9,29.1,529
2024-06-12,2470,8,CASH,87.5,0.0,88
2024-06-12,2471,9,CASH,106.52,2.48,109
2024-06-12,2472,10,CARD,111.0,0.0,111
2024-06-12,2473,11,CASH,86.85,10.15,97
2024-06-12,2474,12,CASH,131.0,4.5,136
2024-06-12,2475,13,CASH,112.37,7.63,120
2024-06-12,2476,14,CASH,914.6,18.9,934
2024-06-12,2477,15,CASH,226.0,0.0,226
2024-06-12,2478,16,CASH,119.0,0.0,119
2024-06-13,2479,1,CARD,50.0,3.0,53
2024-06-13,2480,2,CASH,67.0,0.0,67
2024-06-13,2481,3,CARD,922.94,8.06,931
2024-06-13,2482,4,CARD,151.27,13.73,165
2024-06-13,2483,5,CASH,865.93,28.57,895
2024-06-13,2484,6,CASH,43.96,0.54,45
2024-06-13,2485,7,CASH,270.0,0.0,270
2024-06-13,2486,8,SPLIT,110.0,0.0,110
2024-06-13,2487,9,CASH,27.0,0.0,27
2024-06-14,2488,1,CARD,145.0,0.0,145
2024-06-14,2489,2,CASH,72.0,0.0,72
2024-06-14,2490,3,CASH,100.0,0.0,100
2024-06-14,2491,4,CARD,117.0,0.0,117
2024-06-14,2492,5,CASH,99.9,6.1,106
2024-06-14,2493,6,CASH,1430.62,41.88,1473
2024-06-14,2494,7,CASH,159.05,5.95,165
2024-06-14,2495,8,CASH,47.0,0.0,47
2024-06-15,2496,1,CASH,115.9,6.1,122
2024-06-15,2497,2,CASH,152.5,18.0,171
2024-06-15,2498,3,SPLIT,249.5,16.5,266
2024-06-15,2499,4,CARD,510.13,33.87,544
2024-06-16,2500,1,SPLIT,258.0,0.0,258
2024-06-16,2501,2,CASH,931.15,16.35,948
2024-06-16,2502,3,CASH,322.0,0.0,322
2024-06-16,2503,4,CASH,213.0,0.0,213
2024-06-16,2504,5,CASH,225.0,0.0,225
2024-06-16,2505,6,CASH,74.0,0.0,74
2024-06-16,2506,7,CARD,88.98,16.02,105
2024-06-16,2507,8,CASH,105.5,0.0,106
2024-06-16,2508,9,CASH,111.0,0.0,111
2024-06-16,2509,10,CASH,118.65,21.35,140
2024-06-16,2510,11,CARD,220.8,21.2,242
2024-06-16,2511,12,CASH,1297.93,48.07,1346
2024-06-16,2512,13,CASH,281.19,3.81,285
2024-06-16,2513,14,CASH,207.0,0.0,207
2024-06-16,2514,15,CASH,96.43,3.07,100
2024-06-16,2515,16,CASH,140.11,4.89,145
2024-06-16,2516,17,CASH,95.0,4.0,99
2024-06-16,2517,18,CASH,98.0,0.0,98
2024-06-16,2518,19,CASH,63.56,11.44,75
2024-06-17,2519,1,CASH,183.73,4.27,188
2024-06-17,2520,2,CASH,169.0,0.0,169
2024-06-17,2521,3,SPLIT,192.93,1.07,194
2024-06-17,2522,4,CASH,33.0,0.0,33
2024-06-17,2523,5,CASH,97.46,8.54,106
2024-06-17,2524,6,CASH,55.0,0.0,55
2024-06-17,2525,7,CASH,130.0,0.0,130
2024-06-17,2526,8,CASH,344.67,46.83,392
2024-06-17,2527,9,CASH,118.81,1.19,120
2024-06-17,2528,10,CARD,88.0,0.0,88
2024-06-17,2529,11,CASH,147.47,1.53,149
2024-06-17,2530,12,CASH,81.0,0.0,81
2024-06-17,2531,13,CASH,363.22,13.78,377
2024-06-17,2532,14,CASH,302.92,9.08,312
2024-06-17,2533,15,CASH,449.0,0.0,449
2024-06-17,2534,16,CASH,267.9,37.6,306
2024-06-17,2535,17,CASH,50.0,0.0,50
2024-06-17,2536,18,CASH,78.0,0.0,78
2024-06-17,2537,19,CASH,136.94,9.06,146
2024-06-17,2538,20,CASH,132.47,1.53,134
2024-06-18,2539,1,CASH,69.52,2.48,72
2024-06-18,2540,2,CASH,58.0,0.0,58
2024-06-18,2541,3,CASH,123.0,0.0,123
2024-06-18,2542,4,CASH,87.0,0.0,87
2024-06-18,2543,5,CASH,94.0,0.0,94
2024-06-18,2544,6,CARD,63.56,11.44,75
2024-06-18,2545,7,CASH,257.64,21.36,279
2024-06-18,2546,8,CASH,861.77,18.23,880
2024-06-18,2547,9,CASH,247.47,1.53,249
2024-06-18,2548,10,CASH,20.25,0.0,20
2024-06-18,2549,11,CASH,299.0,0.0,299
2024-06-18,2550,12,CASH,35.0,0.0,35
2024-06-19,2551,1,CASH,436.49,14.51,451
2024-06-19,2552,2,CASH,216.81,5.19,222
2024-06-19,2553,3,SPLIT,86.27,13.73,100
2024-06-19,2554,4,SPLIT,167.86,2.14,170
2024-06-19,2555,5,CASH,62.48,3.02,66
2024-06-19,2556,6,CASH,83.56,2.44,86
2024-06-19,2557,7,CASH,113.0,0.0,113
2024-06-19,2558,8,CASH,935.37,18.63,954
2024-06-19,2559,9,CASH,113.0,0.0,113
2024-06-20,2560,1,CASH,148.0,0.0,148
2024-06-20,2561,2,CASH,100.0,0.0,100
2024-06-20,2562,3,CASH,75.0,0.0,75
2024-06-20,2563,4,CASH,287.0,0.0,287
2024-06-20,2564,5,CASH,93.88,4.12,98
2024-06-20,2565,6,CASH,721.3,28.7,750
2024-06-20,2566,7,CASH,111.42,4.58,116
2024-06-20,2567,8,CASH,577.4,4.6,582
2024-06-21,2568,1,CASH,81.43,3.07,85
2024-06-21,2569,2,CARD,96.19,3.81,100
2024-06-21,2570,3,CASH,91.44,6.56,98
2024-06-21,2571,4,CARD,213.64,21.36,235
2024-06-21,2572,5,CASH,169.0,0.0,169
2024-06-21,2573,6,CASH,257.76,16.74,275
2024-06-21,2574,7,CARD,116.07,13.93,130
2024-06-21,2575,8,CASH,114.82,10.18,125
2024-06-21,2576,9,CASH,804.54,19.46,824
2024-06-21,2577,10,CASH,17.71,2.29,20
2024-06-21,2578,11,CASH,312.0,0.0,312
2024-06-21,2579,12,CASH,47.0,0.0,47
2024-06-21,2580,13,CASH,78.0,0.0,78
2024-06-21,2581,14,CASH,8.47,1.53,10
2024-06-22,2582,1,CASH,55.0,0.0,55
2024-06-22,2583,2,CASH,297.0,0.0,297
2024-06-22,2584,3,CASH,116.0,0.0,116
2024-06-22,2585,4,CASH,65.0,0.0,65
2024-06-22,2586,5,CASH,82.0,0.0,82
2024-06-22,2587,6,CASH,109.0,0.0,109
2024-06-22,2588,7,CASH,67.79,3.21,71
2024-06-22,2589,8,CASH,198.95,3.05,202
2024-06-22,2590,9,CASH,496.58,9.92,507
2024-06-22,2591,10,CASH,182.34,2.66,185
2024-06-22,2592,11,CASH,1183.5,0.0,1184
2024-06-22,2593,12,CASH,167.0,0.0,167
2024-06-22,2594,13,CASH,38.34,3.66,42
2024-06-22,2595,14,CARD,200.0,0.0,200
2024-06-22,2596,15,CASH,50.0,0.0,50
2024-06-23,2597,1,CASH,293.0,0.0,293
2024-06-23,2598,2,CASH,28.0,0.0,28
2024-06-23,2599,3,CASH,77.0,0.0,77
2024-06-23,2600,4,CASH,101.0,0.0,101
2024-06-23,2601,5,CASH,135.0,0.0,135
2024-06-23,2602,6,SPLIT,169.49,30.51,200
2024-06-23,2603,7,CASH,66.95,3.05,70
2024-06-23,2604,8,CASH,33.9,6.1,40
2024-06-23,2605,9,SPLIT,226.89,11.11,238
2024-06-23,2606,10,CASH,152.0,6.0,158
2024-06-23,2607,11,CASH,55.09,9.91,65
2024-06-23,2608,12,CASH,153.36,5.64,159
2024-06-23,2609,13,CARD,89.57,13.43,103
2024-06-23,2610,14,CASH,159.67,4.33,164
2024-06-23,2611,15,CARD,100.0,0.0,100
2024-06-23,2612,16,CARD,67.8,12.2,80
2024-06-23,2613,17,CASH,904.97,24.03,929
2024-06-23,2614,18,SPLIT,279.0,0.0,279
2024-06-23,2615,19,CASH,90.0,0.0,90
2024-06-23,2616,20,CASH,15.62,4.38,20
2024-06-23,2617,21,CASH,28.0,0.0,28
2024-06-24,2618,1,CASH,113.0,0.0,113
2024-06-24,2619,2,CASH,74.0,0.0,74
2024-06-24,2620,3,CASH,94.47,1.53,96
2024-06-24,2621,4,CASH,101.5,0.0,102
2024-06-24,2622,5,CASH,95.24,1.76,97
2024-06-24,2623,6,CARD,158.0,0.0,158
2024-06-24,2624,7,CASH,871.12,16.88,888
2024-06-24,2625,8,CASH,345.0,0.0,345
2024-06-25,2626,1,SPLIT,77.5,0.0,78
2024-06-25,2627,2,CASH,354.47,10.53,365
2024-06-25,2628,3,CASH,110.0,0.0,110
2024-06-25,2629,4,CARD,65.0,0.0,65
2024-06-25,2630,5,CASH,114.39,5.11,120
2024-06-25,2631,6,CASH,79.5,0.0,80
2024-06-25,2632,7,CARD,202.59,6.41,209
2024-06-25,2633,8,CASH,115.94,3.06,119
2024-06-25,2634,9,CASH,676.12,11.88,688
2024-06-25,2635,10,CASH,101.43,3.07,105
2024-06-25,2636,11,CASH,258.95,3.05,262
2024-06-25,2637,12,CASH,85.71,2.29,88
2024-06-25,2638,13,CASH,8.47,1.53,10
2024-06-25,2639,14,CASH,293.47,1.53,295
2024-06-25,2640,15,CASH,25.0,0.0,25
2024-06-26,2641,1,CASH,303.03,8.47,312
2024-06-26,2642,2,SPLIT,205.0,0.0,205
2024-06-26,2643,3,SPLIT,192.6,1.4,194
2024-06-26,2644,4,CASH,89.0,0.0,89
2024-06-26,2645,5,CARD,201.0,5.0,206
2024-06-26,2646,6,CASH,52.0,0.0,52
2024-06-26,2647,7,CASH,125.29,15.71,141
2024-06-26,2648,8,CASH,612.66,26.34,639
2024-06-27,2649,1,CASH,219.05,0.95,220
2024-06-27,2650,2,CASH,70.52,2.48,73
2024-06-27,2651,3,CASH,165.0,0.0,165
2024-06-27,2652,4,CASH,169.0,0.0,169
2024-06-27,2653,5,CARD,116.95,3.05,120
2024-06-27,2654,6,CASH,86.43,3.07,90
2024-06-27,2655,7,CARD,92.86,2.14,95
2024-06-27,2656,8,CASH,355.52,10.98,367
2024-06-27,2657,9,CASH,159.0,0.0,159
2024-06-27,2658,10,CASH,781.42,16.08,798
2024-06-27,2659,11,CASH,180.5,0.0,181
2024-06-27,2660,12,SPLIT,48.47,1.53,50
2024-06-27,2661,13,CASH,29.27,4.73,34
2024-06-27,2662,14,CARD,147.79,12.21,160
2024-06-30,2663,1,CASH,337.81,5.19,343
2024-06-30,2664,2,CASH,90.0,0.0,90
2024-06-30,2665,3,CASH,51.0,0.0,51
2024-06-30,2666,4,CASH,96.04,0.96,97
2024-06-30,2667,5,CASH,133.05,0.95,134
2024-06-30,2668,6,CASH,77.0,0.0,77
2024-06-30,2669,7,CASH,81.0,0.0,81
2024-06-30,2670,8,CASH,89.0,0.0,89
2024-06-30,2671,9,CASH,50.0,0.0,50
2024-06-30,2672,10,CASH,122.38,1.62,124
2024-06-30,2673,11,CASH,730.3,25.2,756
2024-06-30,2674,12,CASH,42.37,7.63,50
2024-06-30,2675,13,CASH,30.0,0.0,30
2024-06-30,2676,14,CARD,10.0,0.0,10
2024-07-01,2677,1,CASH,69.24,0.76,70
2024-07-01,2678,2,CASH,82.0,0.0,82
2024-07-01,2679,3,SPLIT,100.0,0.0,100
2024-07-01,2680,4,CASH,101.69,18.31,120
2024-07-01,2681,5,CASH,118.64,21.36,140
2024-07-01,2682,6,CARD,58.93,1.07,60
2024-07-01,2683,7,CASH,62.0,0.0,62
2024-07-01,2684,8,CASH,455.47,1.53,457
2024-07-01,2685,9,CASH,510.83,4.67,516
2024-07-01,2686,10,CASH,43.9,6.1,50
2024-07-01,2687,11,CASH,101.95,3.05,105
2024-07-01,2688,12,CASH,48.0,0.0,48
2024-07-01,2689,13,CASH,31.0,0.0,31
2024-07-01,2690,14,CASH,71.92,4.58,77
2024-07-02,2691,1,CASH,150.0,0.0,150
2024-07-02,2692,2,SPLIT,178.0,0.0,178
2024-07-02,2693,3,CASH,133.0,0.0,133
2024-07-02,2694,4,CASH,119.5,0.0,120
2024-07-02,2695,5,CASH,162.1,1.9,164
2024-07-02,2696,6,CASH,945.57,55.43,1001
2024-07-02,2697,7,CASH,38.47,1.53,40
2024-07-02,2698,8,CASH,36.47,1.53,38
2024-07-02,2699,9,CASH,204.48,7.02,212
2024-07-03,2700,1,CASH,140.0,0.0,140
2024-07-03,2701,2,CARD,137.47,1.53,139
2024-07-04,2702,1,CASH,145.5,5.5,151
2024-07-04,2703,2,CASH,153.0,0.0,153
2024-07-04,2704,3,CASH,1163.1,27.4,1191
2024-07-04,2705,4,CASH,46.95,3.05,50
2024-07-04,2706,5,CASH,80.47,1.53,82
2024-07-04,2707,6,CASH,68.0,0.0,68
2024-07-04,2708,7,CASH,609.78,18.72,629
2024-07-04,2709,8,CASH,310.6,8.4,319
2024-07-04,2710,9,CASH,436.22,25.78,462
2024-07-04,2711,10,CASH,35.71,4.29,40
2024-07-04,2712,11,CASH,20.0,0.0,20
2024-07-04,2713,12,CASH,25.0,0.0,25
2024-07-04,2714,13,CASH,60.0,0.0,60
2024-07-04,2715,14,CASH,75.0,0.0,75
2024-07-05,2716,1,CASH,150.0,6.0,156
2024-07-05,2717,2,CASH,106.0,0.0,106
2024-07-05,2718,3,CASH,1061.83,19.17,1081
2024-07-05,2719,4,CARD,63.0,0.0,63
2024-07-05,2720,5,CASH,170.0,0.0,170
2024-07-05,2721,6,CASH,174.0,0.0,174
2024-07-05,2722,7,CASH,176.05,5.95,182
2024-07-05,2723,8,CASH,23.81,1.19,25
2024-07-05,2724,9,CASH,12.0,0.0,12
2024-07-05,2725,10,CASH,205.08,36.92,242
2024-07-05,2726,11,CASH,40.0,0.0,40
2024-07-06,2727,1,CASH,246.71,4.29,251
2024-07-06,2728,2,CASH,155.0,0.0,155
2024-07-06,2729,3,CASH,223.11,20.89,244
2024-07-06,2730,4,CASH,116.39,9.61,126
2024-07-06,2731,5,CASH,115.0,0.0,115
2024-07-06,2732,6,CASH,55.0,0.0,55
2024-07-06,2733,7,CASH,821.0,6.0,827
2024-07-06,2734,8,CASH,224.9,6.1,231
2024-07-06,2735,9,CASH,42.0,0.0,42
2024-07-06,2736,10,CASH,162.0,3.0,165
2024-07-06,2737,11,CASH,17.71,2.29,20
2024-07-06,2738,12,CASH,30.0,0.0,30
2024-07-06,2739,13,CASH,214.0,0.0,214
2024-07-07,2740,1,CASH,223.0,0.0,223
2024-07-07,2741,2,CASH,122.54,18.46,141
2024-07-07,2742,3,CASH,107.57,1.43,109
2024-07-07,2743,4,CASH,128.27,0.0,128
2024-07-07,2744,5,SPLIT,79.5,0.0,80
2024-07-07,2745,6,CASH,86.0,0.0,86
2024-07-07,2746,7,SPLIT,106.56,11.44,118
2024-07-07,2747,8,CASH,746.78,32.22,779
2024-07-07,2748,9,CASH,96.0,0.0,96
2024-07-07,2749,10,CARD,130.0,0.0,130
2024-07-08,2750,1,CASH,40.0,0.0,40
2024-07-08,2751,2,CASH,127.71,6.79,135
2024-07-08,2752,3,CASH,199.9,6.1,206
2024-07-08,2753,4,CASH,379.63,1.37,381
2024-07-08,2754,5,CASH,335.73,8.77,345
2024-07-08,2755,6,CASH,205.52,0.48,206
2024-07-08,2756,7,CARD,323.95,3.05,327
2024-07-08,2757,8,CASH,40.0,0.0,40
2024-07-08,2758,9,CASH,46.0,0.0,46
2024-07-08,2759,10,CASH,212.19,8.31,221
2024-07-08,2760,11,CASH,17.8,3.2,21
2024-07-08,2761,12,CASH,50.0,0.0,50
2024-07-09,2762,1,CASH,10.0,0.0,10
2024-07-09,2763,2,CASH,92.86,2.14,95
2024-07-09,2764,3,CASH,197.31,7.19,205
2024-07-09,2765,4,CASH,265.0,0.0,265
2024-07-09,2766,5,CASH,539.9,10.1,550
2024-07-09,2767,6,CASH,110.0,0.0,110
2024-07-09,2768,7,CASH,142.14,6.86,149
2024-07-09,2769,8,CASH,509.66,50.34,560
2024-07-09,2770,9,CASH,75.0,0.0,75
2024-07-09,2771,10,CASH,66.93,1.07,68
2024-07-10,2772,1,CASH,120.0,0.0,120
2024-07-10,2773,2,CASH,93.56,11.44,105
2024-07-10,2774,3,CASH,48.0,0.0,48
2024-07-10,2775,4,CASH,84.0,4.5,89
2024-07-10,2776,5,CARD,105.0,0.0,105
2024-07-10,2777,6,CASH,92.52,0.48,93
2024-07-10,2778,7,CASH,309.63,10.12,320
2024-07-10,2779,8,CASH,122.52,0.48,123
2024-07-10,2780,9,CASH,492.01,11.49,504
2024-07-10,2781,10,CASH,420.87,4.13,425
2024-07-10,2782,11,CASH,418.16,5.84,424
2024-07-10,2783,12,CASH,73.53,2.97,77
2024-07-11,2784,1,CASH,194.0,0.0,194
2024-07-11,2785,2,CASH,129.29,0.71,130
2024-07-11,2786,3,CASH,388.99,14.01,403
2024-07-11,2787,4,CARD,100.0,0.0,100
2024-07-11,2788,5,CASH,139.95,3.05,143
2024-07-11,2789,6,CASH,70.72,10.28,81
2024-07-11,2790,7,CASH,142.79,11.21,154
2024-07-11,2791,8,CASH,71.0,0.0,71
2024-07-11,2792,9,CARD,123.0,0.0,123
2024-07-11,2793,10,CASH,65.0,0.0,65
2024-07-11,2794,11,CASH,69.0,0.0,69
2024-07-11,2795,12,CASH,153.56,2.44,156
2024-07-11,2796,13,CASH,221.47,7.53,229
